bacc,animal,genotype,condition,classifier,cell,trial,equal_bacc_sample,cell_trial,cond
0.82042246850431,30,Tg,GluA2,QDA,100.0,,False,c100,Tg-GluA2
0.9602936949068316,0,WT,Veh,NN,100.0,,False,c100,WT-Veh
0.9655334060900616,1,WT,Veh,NN,100.0,,False,c100,WT-Veh
0.7977186389846456,2,WT,Veh,NN,100.0,,False,c100,WT-Veh
0.9701154877855828,3,WT,Veh,NN,100.0,,False,c100,WT-Veh
0.9344063764401572,4,WT,Veh,NN,100.0,,False,c100,WT-Veh
0.8121250827023451,5,WT,Veh,NN,100.0,,False,c100,WT-Veh
0.9770048455335985,6,WT,Veh,NN,100.0,,False,c100,WT-Veh
0.8911858009834197,7,WT,Veh,NN,100.0,,False,c100,WT-Veh
0.8535848934521564,8,WT,Veh,NN,100.0,,False,c100,WT-Veh
0.9633632399850804,9,WT,Veh,NN,100.0,,False,c100,WT-Veh
0.8077113293354293,10,WT,GluA2,NN,100.0,,False,c100,WT-GluA2
0.503013325165579,11,WT,GluA2,NN,100.0,,False,c100,WT-GluA2
0.962917867760266,12,WT,GluA2,NN,100.0,,False,c100,WT-GluA2
0.9802232316367496,13,WT,GluA2,NN,100.0,,False,c100,WT-GluA2
0.8601974525511413,14,WT,GluA2,NN,100.0,,False,c100,WT-GluA2
0.8022135567028215,15,WT,GluA2,NN,100.0,,False,c100,WT-GluA2
0.8648860598831667,16,WT,GluA2,NN,100.0,,False,c100,WT-GluA2
0.6106195465488007,17,Tg,Veh,NN,100.0,,False,c100,Tg-Veh
0.9641833446404342,18,Tg,Veh,NN,100.0,,False,c100,Tg-Veh
0.8936194752321545,19,Tg,Veh,NN,100.0,,False,c100,Tg-Veh
0.652645931455248,20,Tg,Veh,NN,100.0,,False,c100,Tg-Veh
0.7996885731766066,21,Tg,Veh,NN,100.0,,False,c100,Tg-Veh
0.5,22,Tg,Veh,NN,100.0,,False,c100,Tg-Veh
0.6912737358919385,23,Tg,GluA2,NN,100.0,,False,c100,Tg-GluA2
0.7793244952697926,24,Tg,GluA2,NN,100.0,,False,c100,Tg-GluA2
0.8958826816510119,25,Tg,GluA2,NN,100.0,,False,c100,Tg-GluA2
0.7224325451054056,26,Tg,GluA2,NN,100.0,,False,c100,Tg-GluA2
0.9094992088298608,27,Tg,GluA2,NN,100.0,,False,c100,Tg-GluA2
0.9241263334173287,28,Tg,GluA2,NN,100.0,,False,c100,Tg-GluA2
0.9456616463010326,29,Tg,GluA2,NN,100.0,,False,c100,Tg-GluA2
0.973576989623008,0,WT,Veh,SVM,100.0,,False,c100,WT-Veh
0.9794475024048732,1,WT,Veh,SVM,100.0,,False,c100,WT-Veh
0.8648429715552024,2,WT,Veh,SVM,100.0,,False,c100,WT-Veh
0.9735505276235832,3,WT,Veh,SVM,100.0,,False,c100,WT-Veh
0.938517582474084,4,WT,Veh,SVM,100.0,,False,c100,WT-Veh
0.8238946678428778,5,WT,Veh,SVM,100.0,,False,c100,WT-Veh
0.9851928850930742,6,WT,Veh,SVM,100.0,,False,c100,WT-Veh
0.9349538027076664,7,WT,Veh,SVM,100.0,,False,c100,WT-Veh
0.8718953464455382,8,WT,Veh,SVM,100.0,,False,c100,WT-Veh
0.9840038671513556,9,WT,Veh,SVM,100.0,,False,c100,WT-Veh
0.8095724895038847,10,WT,GluA2,SVM,100.0,,False,c100,WT-GluA2
0.505247883257721,11,WT,GluA2,SVM,100.0,,False,c100,WT-GluA2
0.9720279892232708,12,WT,GluA2,SVM,100.0,,False,c100,WT-GluA2
0.9834073453543892,13,WT,GluA2,SVM,100.0,,False,c100,WT-GluA2
0.879811720441392,14,WT,GluA2,SVM,100.0,,False,c100,WT-GluA2
0.805721871564422,15,WT,GluA2,SVM,100.0,,False,c100,WT-GluA2
0.8954224015303853,16,WT,GluA2,SVM,100.0,,False,c100,WT-GluA2
0.5829832977548995,17,Tg,Veh,SVM,100.0,,False,c100,Tg-Veh
0.9788901138248154,18,Tg,Veh,SVM,100.0,,False,c100,Tg-Veh
0.9478510926203452,19,Tg,Veh,SVM,100.0,,False,c100,Tg-Veh
0.6854721201633904,20,Tg,Veh,SVM,100.0,,False,c100,Tg-Veh
0.8210341669559351,21,Tg,Veh,SVM,100.0,,False,c100,Tg-Veh
0.4999603080098436,22,Tg,Veh,SVM,100.0,,False,c100,Tg-Veh
0.6546114403618998,23,Tg,GluA2,SVM,100.0,,False,c100,Tg-GluA2
0.78005755782237,24,Tg,GluA2,SVM,100.0,,False,c100,Tg-GluA2
0.9098463259511362,25,Tg,GluA2,SVM,100.0,,False,c100,Tg-GluA2
0.6876908800885931,26,Tg,GluA2,SVM,100.0,,False,c100,Tg-GluA2
0.9189936371901009,27,Tg,GluA2,SVM,100.0,,False,c100,Tg-GluA2
0.943552776716612,28,Tg,GluA2,SVM,100.0,,False,c100,Tg-GluA2
0.9631405702377568,29,Tg,GluA2,SVM,100.0,,False,c100,Tg-GluA2
0.686595462443985,0,WT,Veh,LDA,,600.0,False,t600,WT-Veh
0.700732860700044,1,WT,Veh,LDA,,600.0,False,t600,WT-Veh
0.5550613893404441,2,WT,Veh,LDA,,600.0,False,t600,WT-Veh
0.7437858006472948,3,WT,Veh,LDA,,600.0,False,t600,WT-Veh
0.7658955176655315,4,WT,Veh,LDA,,600.0,False,t600,WT-Veh
0.682927601754515,5,WT,Veh,LDA,,600.0,False,t600,WT-Veh
0.704940970783021,6,WT,Veh,LDA,,600.0,False,t600,WT-Veh
0.7243075782876058,7,WT,Veh,LDA,,600.0,False,t600,WT-Veh
0.6604394082621725,8,WT,Veh,LDA,,600.0,False,t600,WT-Veh
0.6753938932600797,9,WT,Veh,LDA,,600.0,False,t600,WT-Veh
0.6336873548495611,10,WT,GluA2,LDA,,600.0,False,t600,WT-GluA2
0.5037564593997913,11,WT,GluA2,LDA,,600.0,False,t600,WT-GluA2
0.6487955709011851,12,WT,GluA2,LDA,,600.0,False,t600,WT-GluA2
0.6152422671766333,13,WT,GluA2,LDA,,600.0,False,t600,WT-GluA2
0.8120102457662364,14,WT,GluA2,LDA,,600.0,False,t600,WT-GluA2
0.6755488240524025,15,WT,GluA2,LDA,,600.0,False,t600,WT-GluA2
0.6939316947154233,16,WT,GluA2,LDA,,600.0,False,t600,WT-GluA2
0.5,17,Tg,Veh,LDA,,600.0,False,t600,Tg-Veh
0.721908921302578,18,Tg,Veh,LDA,,600.0,False,t600,Tg-Veh
0.6147184726482302,19,Tg,Veh,LDA,,600.0,False,t600,Tg-Veh
0.505685548279309,20,Tg,Veh,LDA,,600.0,False,t600,Tg-Veh
0.7204912497230207,21,Tg,Veh,LDA,,600.0,False,t600,Tg-Veh
0.5,22,Tg,Veh,LDA,,600.0,False,t600,Tg-Veh
0.4995242315922875,23,Tg,GluA2,LDA,,600.0,False,t600,Tg-GluA2
0.5556672735557272,24,Tg,GluA2,LDA,,600.0,False,t600,Tg-GluA2
0.5832136743720624,25,Tg,GluA2,LDA,,600.0,False,t600,Tg-GluA2
0.6856836110722121,26,Tg,GluA2,LDA,,600.0,False,t600,Tg-GluA2
0.6917538204121123,27,Tg,GluA2,LDA,,600.0,False,t600,Tg-GluA2
0.7333772154627367,28,Tg,GluA2,LDA,,600.0,False,t600,Tg-GluA2
0.6565170029364403,29,Tg,GluA2,LDA,,600.0,False,t600,Tg-GluA2
0.7854320714630694,0,WT,Veh,NB,,600.0,False,t600,WT-Veh
0.7606258378996585,1,WT,Veh,NB,,600.0,False,t600,WT-Veh
0.7908876544130872,2,WT,Veh,NB,,600.0,False,t600,WT-Veh
0.770266449531012,3,WT,Veh,NB,,600.0,False,t600,WT-Veh
0.7712671800408959,4,WT,Veh,NB,,600.0,False,t600,WT-Veh
0.6577007522850351,5,WT,Veh,NB,,600.0,False,t600,WT-Veh
0.8628886295319931,6,WT,Veh,NB,,600.0,False,t600,WT-Veh
0.6985027401181547,7,WT,Veh,NB,,600.0,False,t600,WT-Veh
0.6510360856549027,8,WT,Veh,NB,,600.0,False,t600,WT-Veh
0.855871181187179,9,WT,Veh,NB,,600.0,False,t600,WT-Veh
0.6893926161688694,10,WT,GluA2,NB,,600.0,False,t600,WT-GluA2
0.6987730172978481,11,WT,GluA2,NB,,600.0,False,t600,WT-GluA2
0.779161396176283,12,WT,GluA2,NB,,600.0,False,t600,WT-GluA2
0.8349514740974437,13,WT,GluA2,NB,,600.0,False,t600,WT-GluA2
0.7736197950069381,14,WT,GluA2,NB,,600.0,False,t600,WT-GluA2
0.6889626349938647,15,WT,GluA2,NB,,600.0,False,t600,WT-GluA2
0.7229545778705626,16,WT,GluA2,NB,,600.0,False,t600,WT-GluA2
0.6463051536442663,17,Tg,Veh,NB,,600.0,False,t600,Tg-Veh
0.9095738165234434,18,Tg,Veh,NB,,600.0,False,t600,Tg-Veh
0.7717480104138832,19,Tg,Veh,NB,,600.0,False,t600,Tg-Veh
0.7082272409438868,20,Tg,Veh,NB,,600.0,False,t600,Tg-Veh
0.6897320655433218,21,Tg,Veh,NB,,600.0,False,t600,Tg-Veh
0.6936349674556934,22,Tg,Veh,NB,,600.0,False,t600,Tg-Veh
0.7073465871872562,23,Tg,GluA2,NB,,600.0,False,t600,Tg-GluA2
0.6915810088177694,24,Tg,GluA2,NB,,600.0,False,t600,Tg-GluA2
0.7637895477425736,25,Tg,GluA2,NB,,600.0,False,t600,Tg-GluA2
0.6890945116994787,26,Tg,GluA2,NB,,600.0,False,t600,Tg-GluA2
0.7663274063888342,27,Tg,GluA2,NB,,600.0,False,t600,Tg-GluA2
0.7117937529765652,28,Tg,GluA2,NB,,600.0,False,t600,Tg-GluA2
0.747847399829497,29,Tg,GluA2,NB,,600.0,False,t600,Tg-GluA2
0.8944002184324678,0,WT,Veh,QDA,,600.0,False,t600,WT-Veh
0.8485271044185916,1,WT,Veh,QDA,,600.0,False,t600,WT-Veh
0.8823595065720801,2,WT,Veh,QDA,,600.0,False,t600,WT-Veh
0.8169190172114824,3,WT,Veh,QDA,,600.0,False,t600,WT-Veh
0.7852368324256339,4,WT,Veh,QDA,,600.0,False,t600,WT-Veh
0.6833713151510696,5,WT,Veh,QDA,,600.0,False,t600,WT-Veh
0.9362953926801894,6,WT,Veh,QDA,,600.0,False,t600,WT-Veh
0.7432266115878805,7,WT,Veh,QDA,,600.0,False,t600,WT-Veh
0.6985476415548426,8,WT,Veh,QDA,,600.0,False,t600,WT-Veh
0.8932811005682593,9,WT,Veh,QDA,,600.0,False,t600,WT-Veh
0.7075720819505631,10,WT,GluA2,QDA,,600.0,False,t600,WT-GluA2
0.7463878915063442,11,WT,GluA2,QDA,,600.0,False,t600,WT-GluA2
0.8712146479497616,12,WT,GluA2,QDA,,600.0,False,t600,WT-GluA2
0.9078892657305456,13,WT,GluA2,QDA,,600.0,False,t600,WT-GluA2
0.7911067060017025,14,WT,GluA2,QDA,,600.0,False,t600,WT-GluA2
0.7164402647161268,15,WT,GluA2,QDA,,600.0,False,t600,WT-GluA2
0.7641090294765394,16,WT,GluA2,QDA,,600.0,False,t600,WT-GluA2
0.7061624456559243,17,Tg,Veh,QDA,,600.0,False,t600,Tg-Veh
0.6246815597862776,18,Tg,Veh,QDA,,600.0,False,t600,Tg-Veh
0.9790578358208956,19,Tg,Veh,QDA,,600.0,False,t600,Tg-Veh
0.9013950980738404,20,Tg,Veh,QDA,,600.0,False,t600,Tg-Veh
0.7705464485237559,21,Tg,Veh,QDA,,600.0,False,t600,Tg-Veh
0.713432871940655,22,Tg,Veh,QDA,,600.0,False,t600,Tg-Veh
0.6615962180721695,23,Tg,Veh,QDA,,600.0,False,t600,Tg-Veh
0.7262779775797291,24,Tg,GluA2,QDA,,600.0,False,t600,Tg-GluA2
0.7090925486489712,25,Tg,GluA2,QDA,,600.0,False,t600,Tg-GluA2
0.7985407611680702,26,Tg,GluA2,QDA,,600.0,False,t600,Tg-GluA2
0.7005212412698566,27,Tg,GluA2,QDA,,600.0,False,t600,Tg-GluA2
0.8454437919245736,28,Tg,GluA2,QDA,,600.0,False,t600,Tg-GluA2
0.7815738131623887,29,Tg,GluA2,QDA,,600.0,False,t600,Tg-GluA2
0.9007601591361184,30,Tg,GluA2,QDA,,600.0,False,t600,Tg-GluA2
0.96417036755704,0,WT,Veh,NN,,600.0,False,t600,WT-Veh
0.965072831261162,1,WT,Veh,NN,,600.0,False,t600,WT-Veh
0.8118632854675172,2,WT,Veh,NN,,600.0,False,t600,WT-Veh
0.9720223613929756,3,WT,Veh,NN,,600.0,False,t600,WT-Veh
0.933154542254496,4,WT,Veh,NN,,600.0,False,t600,WT-Veh
0.835494866328506,5,WT,Veh,NN,,600.0,False,t600,WT-Veh
0.984260117340208,6,WT,Veh,NN,,600.0,False,t600,WT-Veh
0.900702111364466,7,WT,Veh,NN,,600.0,False,t600,WT-Veh
0.8573211301346624,8,WT,Veh,NN,,600.0,False,t600,WT-Veh
0.974481214403215,9,WT,Veh,NN,,600.0,False,t600,WT-Veh
0.806545273998745,10,WT,GluA2,NN,,600.0,False,t600,WT-GluA2
0.6459786445571217,11,WT,GluA2,NN,,600.0,False,t600,WT-GluA2
0.9669635755023224,12,WT,GluA2,NN,,600.0,False,t600,WT-GluA2
0.9804264859310438,13,WT,GluA2,NN,,600.0,False,t600,WT-GluA2
0.9003816897740567,14,WT,GluA2,NN,,600.0,False,t600,WT-GluA2
0.7997682466452798,15,WT,GluA2,NN,,600.0,False,t600,WT-GluA2
0.8647418841882193,16,WT,GluA2,NN,,600.0,False,t600,WT-GluA2
0.6385831096335887,17,Tg,Veh,NN,,600.0,False,t600,Tg-Veh
0.9824198138097392,18,Tg,Veh,NN,,600.0,False,t600,Tg-Veh
0.897104624386976,19,Tg,Veh,NN,,600.0,False,t600,Tg-Veh
0.6597743210220155,20,Tg,Veh,NN,,600.0,False,t600,Tg-Veh
0.8059712576788491,21,Tg,Veh,NN,,600.0,False,t600,Tg-Veh
0.5,22,Tg,Veh,NN,,600.0,False,t600,Tg-Veh
0.6764083987476717,23,Tg,GluA2,NN,,600.0,False,t600,Tg-GluA2
0.763954764054966,24,Tg,GluA2,NN,,600.0,False,t600,Tg-GluA2
0.927706982178989,25,Tg,GluA2,NN,,600.0,False,t600,Tg-GluA2
0.7201748845504429,26,Tg,GluA2,NN,,600.0,False,t600,Tg-GluA2
0.9471236798846732,27,Tg,GluA2,NN,,600.0,False,t600,Tg-GluA2
0.9449295333329936,28,Tg,GluA2,NN,,600.0,False,t600,Tg-GluA2
0.9624822392725206,29,Tg,GluA2,NN,,600.0,False,t600,Tg-GluA2
0.9749148350702852,0,WT,Veh,SVM,,600.0,False,t600,WT-Veh
0.9808241840320232,1,WT,Veh,SVM,,600.0,False,t600,WT-Veh
0.8955412561465965,2,WT,Veh,SVM,,600.0,False,t600,WT-Veh
0.9746169672900188,3,WT,Veh,SVM,,600.0,False,t600,WT-Veh
0.9375869038155016,4,WT,Veh,SVM,,600.0,False,t600,WT-Veh
0.8387402288710823,5,WT,Veh,SVM,,600.0,False,t600,WT-Veh
0.9868471413838444,6,WT,Veh,SVM,,600.0,False,t600,WT-Veh
0.942226847306191,7,WT,Veh,SVM,,600.0,False,t600,WT-Veh
0.8705180283612058,8,WT,Veh,SVM,,600.0,False,t600,WT-Veh
0.9903793413765134,9,WT,Veh,SVM,,600.0,False,t600,WT-Veh
0.8059114638927165,10,WT,GluA2,SVM,,600.0,False,t600,WT-GluA2
0.6000609548994396,11,WT,GluA2,SVM,,600.0,False,t600,WT-GluA2
0.9757080883639444,12,WT,GluA2,SVM,,600.0,False,t600,WT-GluA2
0.9869244487062292,13,WT,GluA2,SVM,,600.0,False,t600,WT-GluA2
0.93048045491824,14,WT,GluA2,SVM,,600.0,False,t600,WT-GluA2
0.8051557962748593,15,WT,GluA2,SVM,,600.0,False,t600,WT-GluA2
0.8962003355544856,16,WT,GluA2,SVM,,600.0,False,t600,WT-GluA2
0.585860095633808,17,Tg,Veh,SVM,,600.0,False,t600,Tg-Veh
0.9891527212422736,18,Tg,Veh,SVM,,600.0,False,t600,Tg-Veh
0.946830811269579,19,Tg,Veh,SVM,,600.0,False,t600,Tg-Veh
0.6819859856525752,20,Tg,Veh,SVM,,600.0,False,t600,Tg-Veh
0.817839962308128,21,Tg,Veh,SVM,,600.0,False,t600,Tg-Veh
0.4999603080098436,22,Tg,Veh,SVM,,600.0,False,t600,Tg-Veh
0.6505119245474107,23,Tg,GluA2,SVM,,600.0,False,t600,Tg-GluA2
0.7822570474750564,24,Tg,GluA2,SVM,,600.0,False,t600,Tg-GluA2
0.9539803770621758,25,Tg,GluA2,SVM,,600.0,False,t600,Tg-GluA2
0.6815540822222973,26,Tg,GluA2,SVM,,600.0,False,t600,Tg-GluA2
0.9674809883285004,27,Tg,GluA2,SVM,,600.0,False,t600,Tg-GluA2
0.9627735099085826,28,Tg,GluA2,SVM,,600.0,False,t600,Tg-GluA2
0.9758761958889836,29,Tg,GluA2,SVM,,600.0,False,t600,Tg-GluA2
0.6344984183049663,0,WT,GluA2,LDA,,600.0,False,t600_updated,WT-GluA2
0.7409011590794121,1,WT,Veh,LDA,,600.0,False,t600_updated,WT-Veh
0.6897832997618438,2,WT,Veh,LDA,,600.0,False,t600_updated,WT-Veh
0.8932716858739908,3,Tg,Veh,LDA,,600.0,False,t600_updated,Tg-Veh
0.7040318723763292,4,WT,Veh,LDA,,600.0,False,t600_updated,WT-Veh
0.6611298794245373,5,WT,GluA2,LDA,,600.0,False,t600_updated,WT-GluA2
0.6756151059152768,6,WT,GluA2,LDA,,600.0,False,t600_updated,WT-GluA2
0.5721141272935953,7,Tg,Veh,LDA,,600.0,False,t600_updated,Tg-Veh
0.8389619139152722,8,Tg,Veh,LDA,,600.0,False,t600_updated,Tg-Veh
0.734663874615944,9,WT,Veh,LDA,,600.0,False,t600_updated,WT-Veh
0.7592960286666903,10,WT,Veh,LDA,,600.0,False,t600_updated,WT-Veh
0.701915202528854,11,WT,Veh,LDA,,600.0,False,t600_updated,WT-Veh
0.7583255091494641,12,Tg,Veh,LDA,,600.0,False,t600_updated,Tg-Veh
0.6252086391771314,13,Tg,Veh,LDA,,600.0,False,t600_updated,Tg-Veh
0.6014398492924337,14,Tg,GluA2,LDA,,600.0,False,t600_updated,Tg-GluA2
0.7078379408099553,15,Tg,GluA2,LDA,,600.0,False,t600_updated,Tg-GluA2
0.7049276980052197,16,Tg,Veh,LDA,,600.0,False,t600_updated,Tg-Veh
0.7445083827629846,17,WT,Veh,LDA,,600.0,False,t600_updated,WT-Veh
0.6473166158400879,18,WT,GluA2,LDA,,600.0,False,t600_updated,WT-GluA2
0.8117419746032486,19,WT,GluA2,LDA,,600.0,False,t600_updated,WT-GluA2
0.7312040046647552,20,WT,Veh,LDA,,600.0,False,t600_updated,WT-Veh
0.684769950645032,21,WT,GluA2,LDA,,600.0,False,t600_updated,WT-GluA2
0.6694201192334257,22,WT,Veh,LDA,,600.0,False,t600_updated,WT-Veh
0.577282758778538,23,Tg,GluA2,LDA,,600.0,False,t600_updated,Tg-GluA2
0.6876885783407134,24,Tg,GluA2,LDA,,600.0,False,t600_updated,Tg-GluA2
0.7519156197325412,25,Tg,GluA2,LDA,,600.0,False,t600_updated,Tg-GluA2
0.7048665373708662,26,Tg,GluA2,LDA,,600.0,False,t600_updated,Tg-GluA2
0.6520480570335212,27,WT,Veh,LDA,,600.0,False,t600_updated,WT-Veh
0.6874326695809505,28,WT,GluA2,LDA,,600.0,False,t600_updated,WT-GluA2
0.6974590319219476,29,Tg,GluA2,LDA,,600.0,False,t600_updated,Tg-GluA2
0.6026556754232822,30,Tg,Veh,LDA,,600.0,False,t600_updated,Tg-Veh
0.6857176819919654,0,WT,GluA2,NB,,600.0,False,t600_updated,WT-GluA2
0.7787072833232564,1,WT,Veh,NB,,600.0,False,t600_updated,WT-Veh
0.7666808088746717,2,WT,Veh,NB,,600.0,False,t600_updated,WT-Veh
0.9496894624249534,3,Tg,Veh,NB,,600.0,False,t600_updated,Tg-Veh
0.7773861632688703,4,WT,Veh,NB,,600.0,False,t600_updated,WT-Veh
0.6835624954511269,5,WT,GluA2,NB,,600.0,False,t600_updated,WT-GluA2
0.7786752795394434,6,WT,GluA2,NB,,600.0,False,t600_updated,WT-GluA2
0.649619359120991,7,Tg,Veh,NB,,600.0,False,t600_updated,Tg-Veh
0.9060540102517716,8,Tg,Veh,NB,,600.0,False,t600_updated,Tg-Veh
0.7688079657643243,9,WT,Veh,NB,,600.0,False,t600_updated,WT-Veh
0.7705635448925592,10,WT,Veh,NB,,600.0,False,t600_updated,WT-Veh
0.6533168541253155,11,WT,Veh,NB,,600.0,False,t600_updated,WT-Veh
0.7575529473461857,12,Tg,Veh,NB,,600.0,False,t600_updated,Tg-Veh
0.6916173229166785,13,Tg,Veh,NB,,600.0,False,t600_updated,Tg-Veh
0.6953480731963138,14,Tg,GluA2,NB,,600.0,False,t600_updated,Tg-GluA2
0.6826891901751619,15,Tg,GluA2,NB,,600.0,False,t600_updated,Tg-GluA2
0.6863867606543442,16,Tg,Veh,NB,,600.0,False,t600_updated,Tg-Veh
0.8644848634006245,17,WT,Veh,NB,,600.0,False,t600_updated,WT-Veh
0.8354724510534075,18,WT,GluA2,NB,,600.0,False,t600_updated,WT-GluA2
0.7895787808471025,19,WT,GluA2,NB,,600.0,False,t600_updated,WT-GluA2
0.6922886796561771,20,WT,Veh,NB,,600.0,False,t600_updated,WT-Veh
0.6891749073596829,21,WT,GluA2,NB,,600.0,False,t600_updated,WT-GluA2
0.6628517862130894,22,WT,Veh,NB,,600.0,False,t600_updated,WT-Veh
0.7661752286331884,23,Tg,GluA2,NB,,600.0,False,t600_updated,Tg-GluA2
0.6913313921389677,24,Tg,GluA2,NB,,600.0,False,t600_updated,Tg-GluA2
0.7528517748931476,25,Tg,GluA2,NB,,600.0,False,t600_updated,Tg-GluA2
0.7101385620269896,26,Tg,GluA2,NB,,600.0,False,t600_updated,Tg-GluA2
0.8587941086878299,27,WT,Veh,NB,,600.0,False,t600_updated,WT-Veh
0.7261727829476565,28,WT,GluA2,NB,,600.0,False,t600_updated,WT-GluA2
0.7460097565596286,29,Tg,GluA2,NB,,600.0,False,t600_updated,Tg-GluA2
0.6959776699739157,30,Tg,Veh,NB,,600.0,False,t600_updated,Tg-Veh
0.7085375951766388,0,WT,GluA2,QDA,,600.0,False,t600_updated,WT-GluA2
0.8857333165754484,1,WT,Veh,QDA,,600.0,False,t600_updated,WT-Veh
0.8425921439860093,2,WT,Veh,QDA,,600.0,False,t600_updated,WT-Veh
0.6947415637292113,3,Tg,Veh,QDA,,600.0,False,t600_updated,Tg-Veh
0.8593533806497653,4,WT,Veh,QDA,,600.0,False,t600_updated,WT-Veh
0.733203286105922,5,WT,GluA2,QDA,,600.0,False,t600_updated,WT-GluA2
0.8680501828670599,6,WT,GluA2,QDA,,600.0,False,t600_updated,WT-GluA2
0.6631499314802618,7,Tg,Veh,QDA,,600.0,False,t600_updated,Tg-Veh
0.9763526119402984,8,Tg,Veh,QDA,,600.0,False,t600_updated,Tg-Veh
0.811544777541249,9,WT,Veh,QDA,,600.0,False,t600_updated,WT-Veh
0.7882420887765635,10,WT,Veh,QDA,,600.0,False,t600_updated,WT-Veh
0.6800026954838394,11,WT,Veh,QDA,,600.0,False,t600_updated,WT-Veh
0.886396848380977,12,Tg,Veh,QDA,,600.0,False,t600_updated,Tg-Veh
0.7676206901927325,13,Tg,Veh,QDA,,600.0,False,t600_updated,Tg-Veh
0.7047417410344798,14,Tg,GluA2,QDA,,600.0,False,t600_updated,Tg-GluA2
0.7002157693550982,15,Tg,GluA2,QDA,,600.0,False,t600_updated,Tg-GluA2
0.7186788787121843,16,Tg,Veh,QDA,,600.0,False,t600_updated,Tg-Veh
0.9269237353900666,17,WT,Veh,QDA,,600.0,False,t600_updated,WT-Veh
0.9032892590537897,18,WT,GluA2,QDA,,600.0,False,t600_updated,WT-GluA2
0.8104680169622624,19,WT,GluA2,QDA,,600.0,False,t600_updated,WT-GluA2
0.740510193909812,20,WT,Veh,QDA,,600.0,False,t600_updated,WT-Veh
0.7226621639764125,21,WT,GluA2,QDA,,600.0,False,t600_updated,WT-GluA2
0.6857104267963263,22,WT,Veh,QDA,,600.0,False,t600_updated,WT-Veh
0.7991490223146043,23,Tg,GluA2,QDA,,600.0,False,t600_updated,Tg-GluA2
0.7081480748212927,24,Tg,GluA2,QDA,,600.0,False,t600_updated,Tg-GluA2
0.8338357821196323,25,Tg,GluA2,QDA,,600.0,False,t600_updated,Tg-GluA2
0.7662337099287961,26,Tg,GluA2,QDA,,600.0,False,t600_updated,Tg-GluA2
0.8972854189992928,27,WT,Veh,QDA,,600.0,False,t600_updated,WT-Veh
0.7643833731160163,28,WT,GluA2,QDA,,600.0,False,t600_updated,WT-GluA2
0.8844960689589846,29,Tg,GluA2,QDA,,600.0,False,t600_updated,Tg-GluA2
0.6844144243817581,30,Tg,Veh,QDA,,600.0,False,t600_updated,Tg-Veh
0.7566381055886557,0,WT,GluA2,NN,,600.0,False,t600_updated,WT-GluA2
0.8940996677497479,1,WT,Veh,NN,,600.0,False,t600_updated,WT-Veh
0.876738202325234,2,WT,Veh,NN,,600.0,False,t600_updated,WT-Veh
0.4998964874749845,3,Tg,Veh,NN,,600.0,False,t600_updated,Tg-Veh
0.8078944766075125,4,WT,Veh,NN,,600.0,False,t600_updated,WT-Veh
0.8166964870569398,5,WT,GluA2,NN,,600.0,False,t600_updated,WT-GluA2
0.8882794726305809,6,WT,GluA2,NN,,600.0,False,t600_updated,WT-GluA2
0.703904073826482,7,Tg,Veh,NN,,600.0,False,t600_updated,Tg-Veh
0.970369271068898,8,Tg,Veh,NN,,600.0,False,t600_updated,Tg-Veh
0.8861562530138168,9,WT,Veh,NN,,600.0,False,t600_updated,WT-Veh
0.833696511982028,10,WT,Veh,NN,,600.0,False,t600_updated,WT-Veh
0.737730586390257,11,WT,Veh,NN,,600.0,False,t600_updated,WT-Veh
0.883371737915051,12,Tg,Veh,NN,,600.0,False,t600_updated,Tg-Veh
0.7732317523181391,13,Tg,Veh,NN,,600.0,False,t600_updated,Tg-Veh
0.7183092050574514,14,Tg,GluA2,NN,,600.0,False,t600_updated,Tg-GluA2
0.7662240145421443,15,Tg,GluA2,NN,,600.0,False,t600_updated,Tg-GluA2
0.7496183546711377,16,Tg,Veh,NN,,600.0,False,t600_updated,Tg-Veh
0.9588630726831804,17,WT,Veh,NN,,600.0,False,t600_updated,WT-Veh
0.9010423338899106,18,WT,GluA2,NN,,600.0,False,t600_updated,WT-GluA2
0.8325688654640717,19,WT,GluA2,NN,,600.0,False,t600_updated,WT-GluA2
0.7595884178854847,20,WT,Veh,NN,,600.0,False,t600_updated,WT-Veh
0.7415246901583922,21,WT,GluA2,NN,,600.0,False,t600_updated,WT-GluA2
0.75032029582683,22,WT,Veh,NN,,600.0,False,t600_updated,WT-Veh
0.7985915517755144,23,Tg,GluA2,NN,,600.0,False,t600_updated,Tg-GluA2
0.7020970049914127,24,Tg,GluA2,NN,,600.0,False,t600_updated,Tg-GluA2
0.8791427917091865,25,Tg,GluA2,NN,,600.0,False,t600_updated,Tg-GluA2
0.8090921940550866,26,Tg,GluA2,NN,,600.0,False,t600_updated,Tg-GluA2
0.888693273398637,27,WT,Veh,NN,,600.0,False,t600_updated,WT-Veh
0.7603742844038244,28,WT,GluA2,NN,,600.0,False,t600_updated,WT-GluA2
0.8887989012029933,29,Tg,GluA2,NN,,600.0,False,t600_updated,Tg-GluA2
0.7075721691016297,30,Tg,Veh,NN,,600.0,False,t600_updated,Tg-Veh
0.7026191770010544,0,WT,GluA2,SVM,,600.0,False,t600_updated,WT-GluA2
0.935574021279614,1,WT,Veh,SVM,,600.0,False,t600_updated,WT-Veh
